id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Hub distance_HubDist
"3876311180",9/4/2014,373000,"3",1.75,"1310","7811",1,false,NONE,Average,7 Average,"1310","0.0","1976",0,"98034",47.7319,-122.167,"1530","7800",0.211332668660819
"5036300575",10/16/2014,951250,"5",3,"2710","8227",1,false,AVERAGE,Average,8 Good,"1910","800.0","1953",0,"98199",47.6505,-122.39,"2060","5400",0.0704706228258927
"384000135",6/24/2014,502000,"3",2,"1300","14350",1,false,NONE,Average,7 Average,"1300","0.0","1955",,"98006",47.5736,-122.152,"1520","10670",0.264764541038837
"322059326",4/27/2015,362500,"3",2,"1940","40588",1,false,NONE,Average,7 Average,"1940","0.0","2000",,"98058",47.4252,-122.159,"1860","9657",0.22172205258033
"9530101670",6/23/2014,525000,"2",1,"1080","3500",1,,GOOD,Average,7 Average,"1080","0.0","1924",0,"98103",47.6667,-122.356,"1790","4000",0.759670602327729
"5490220030",2/25/2015,580000,"4",2.5,"2110","11680",1,,NONE,Good,7 Average,"1420","690.0","1977",0,"98052",47.6964,-122.118,"1890","9600",0.651613735456924
"2459500070",12/22/2014,278000,"3",2.25,"1590","9425",1,false,NONE,Average,7 Average,"1170","420.0","1985",0,"98058",47.4291,-122.16,"1590","9394",0.111982406992307
"7312400075",12/16/2014,422500,"2",1,"910","4800",1,false,NONE,Good,7 Average,"910","0.0","1923",,"98126",47.5536,-122.377,"1450","5000",0.37384416448487
"7011200830",9/9/2014,783200,"4",2,"1590","5400",1,false,AVERAGE,Average,7 Average,"990","600.0","1900",0,"98119",47.637,-122.367,"2190","4800",0.624057124715268
"8691390860",6/20/2014,715000,"4",2.5,"3290","6628",2,false,NONE,Average,9 Better,"3290","0.0","2003",0,"98075",47.5994,-121.975,"3240","5831",0.087414918303429
"8929000350",8/4/2014,472217,"3",2.5,"2010","2212",2,false,NONE,Average,8 Good,"1390",?,"2014",0,"98029",47.5523,-121.998,"1690","1619",0.203036593321692
"1322049335",5/28/2014,244615,"3",2.5,"2060","4030",2,false,NONE,Average,7 Average,"2060","0.0","1999",0,"98032",47.3909,-122.238,"2060","4029",0.548774532452024
"7715600070",12/12/2014,385000,"3",1.75,"1560","14288",1,,NONE,Average,6 Low Average,"780","780.0","1944",0,"98125",47.7183,-122.306,"1320","8928",0.816022583894872
"2985800070",7/25/2014,549995,"3",1,"1120","6600",1,false,NONE,Average,7 Average,"1120","0.0","1943",0,"98105",47.6712,-122.267,"1300","6600",0.430251563014332
"98000560",8/16/2014,959900,"4",3.75,"3550","15151",2,false,NONE,Average,11 Excellent,"3550","0.0","2004",0,"98075",47.5888,-121.971,"4340","15151",0.180723572351556
"125059179",7/23/2014,510000,"6",4.5,"3300","7200",2,false,NONE,Average,8 Good,"3300","0.0","1980",0,"98052",47.6798,-122.104,"2470","7561",0.939698656263102
"7558800570",8/13/2014,367000,"3",1.75,"2000","12669",1,false,GOOD,Good,7 Average,"1200","800.0","1965",,"98070",47.3579,-122.446,"1580","12055",0.0299859569638466
"9378700200",10/8/2014,375000,"5",3,"2680","8410",2,,NONE,Average,8 Good,"1810","870.0","1990",0,"98058",47.4401,-122.126,"1860","8410",0.391219016160288
"2767603612",5/12/2014,500000,"2",2.25,"1290","1334",3,false,NONE,Average,8 Good,"1290","0.0","2007",0,"98107",47.6719,-122.382,"1350","1334",0.510984285826994
"2767603612",1/13/2015,489000,"2",2.25,"1290","1334",3,false,NONE,Average,8 Good,"1290","0.0","2007",,"98107",47.6719,-122.382,"1350","1334",0.510984285826994
"3259400024",4/27/2015,340000,"3",2,"1150","700",2,false,NONE,Average,7 Average,"800","350.0","2000",0,"98136",47.5552,-122.381,"1060","1910",0.588008402749363
"7954000125",5/1/2015,562000,"3",1.75,"1880","5978",1,,NONE,Very Good,7 Average,"940","940.0","1957",0,"98144",47.5793,-122.294,"1930","4770",0.397712776948753
"5535600640",9/12/2014,489950,"3",2.5,"2400","7478",2,false,NONE,Average,9 Better,"2400","0.0","2002",0,"98019",47.7362,-121.974,"2980","8182",0.118496706202841
"1313000710",10/3/2014,652000,"3",2.25,"1920","9600",1,false,NONE,Good,8 Good,"1560","360.0","1968",,"98052",47.6341,-122.103,"2040","9600",0.509116007380272
"1786700240",10/24/2014,472000,"4",3.25,"4350","7090",2,false,NONE,Average,8 Good,"2870","1480.0","1999",,"98042",47.3747,-122.156,"2490","7266",0.1591204625798
"2739200160",6/12/2014,333000,"4",2.5,"1910","9244",1,false,NONE,Good,6 Low Average,"1910","0.0","1963",0,"98059",47.4918,-122.141,"2590","9286",0.916110279662396
"2874600335",5/30/2014,560000,"3",1.5,"2000","7350",1,false,NONE,Average,8 Good,"2000","0.0","1953",0,"98177",47.7061,-122.368,"1890","6960",0.319282329344029
"3222049159",12/1/2014,799000,"4",3.5,"3290","20107",2,,EXCELLENT,Average,10 Very Good,"2220","1070.0","1990",0,"98198",47.355,-122.319,"2990","16988",0.231272405188465
"7856550240",7/10/2014,860000,"5",2.25,"3480","9200",2,false,NONE,Average,8 Good,"3480","0.0","1979",0,"98006",47.5585,-122.153,"3130","9200",0.541865278771111
"2817910030",4/30/2015,449500,"4",2.5,"2410","55931",2,false,NONE,Average,9 Better,"2410","0.0","1989",0,"98092",47.3109,-122.097,"2780","55931",0.519550515749343
"8649900160",12/5/2014,692500,"4",3,"2820","11500",2,false,NONE,Average,10 Very Good,"2820","0.0","1991",0,"98075",47.5826,-122.028,"2770","9694",0.245320191396861
"7856610160",8/12/2014,925000,"4",1.75,"2710","11400",1,false,NONE,Good,9 Better,"1430","1280.0","1976",0,"98006",47.561,-122.153,"2640","11000",0.40537219236882
"3705000070",10/21/2014,267500,"3",2.25,"2080","2856",1.5,false,NONE,Average,7 Average,"1550","530.0","2003",0,"98042",47.4198,-122.158,"2080","2275",0.385933448453649
"2619950400",7/14/2014,396800,"4",2.5,"2200","6018",2,false,NONE,Average,8 Good,"2200","0.0","2010",0,"98019",47.7338,-121.966,"2480","5899",0.437239937404932
"7749500160",4/9/2015,220000,"4",1.5,"1180","8058",1,false,NONE,Very Good,7 Average,"1180","0.0","1969",,"98092",47.2966,-122.19,"1800","9348",0.39976877011631
"3585300445",8/22/2014,892500,"3",1.75,"2120","56192",1,false,FAIR,Average,9 Better,"1720","400.0","1959",0,"98177",47.7665,-122.372,"2240","20500",0.621884974726381
"2909700070",5/27/2014,455500,"3",2,"1460","10311",1,false,NONE,Good,7 Average,"1460","0.0","1975",0,"98052",47.6771,-122.156,"1690","9679",0.427407981903354
"2581900036",6/12/2014,743000,"3",1.75,"2110","11250",1,false,NONE,Good,8 Good,"2110","0.0","1961",0,"98040",47.5402,-122.216,"2560","10992",0.304822429915414
"5589900400",12/5/2014,338000,"4",1.5,"1790","17925",1,false,NONE,Good,6 Low Average,"1790","0.0","1951",0,"98155",47.7501,-122.302,"1660","15165",0.913206417929521
"323089159",10/3/2014,332000,"3",1.75,"1340","13115",1,false,NONE,Average,7 Average,"1340","0.0","1978",0,"98045",47.5021,-121.77,"1370","10800",0.851626452421926
"5015000700",1/23/2015,563225,"3",1,"2460","4000",1.5,false,NONE,Good,7 Average,"1370","1090.0","1918",0,"98112",47.6268,-122.297,"1680","4000",0.691026650797058
"624110860",4/27/2015,1150000,"4",3.5,"3760","20609",2,false,NONE,Average,11 Excellent,"3760","0.0","1990",0,"98077",47.7255,-122.059,"3360","15761",0.22126816337921
"9521100465",10/13/2014,645000,"2",1,"1240","5000",1,false,NONE,Average,7 Average,"1000","240.0","1920",,"98103",47.6634,-122.351,"1480","3500",0.68978888673816
"3275790140",12/30/2014,739000,"3",2.5,"2750","16000",2,false,NONE,Good,9 Better,"2560","190.0","1981",0,"98033",47.693,-122.187,"2370","11279",0.0272521214466805
"1313300400",7/1/2014,435000,"3",2.5,"2530","13446",2,false,NONE,Average,9 Better,"2530","0.0","1993",0,"98019",47.7345,-121.961,"2450","13446",0.483975635740867
"8670900140",7/29/2014,995000,"3",2.25,"3200","3800",2,false,NONE,Very Good,9 Better,"2650","550.0","1914",,"98102",47.638,-122.317,"2400","3900",0.323471013232423
"2540850070",3/20/2015,520000,"4",2.75,"2020","7357",1,false,NONE,Average,7 Average,"1350","670.0","1986",0,"98034",47.7145,-122.225,"1690","7804",0.760268666247192
"1921069068",4/29/2015,400000,"4",2.5,"3030","180263",2,false,NONE,Average,7 Average,"2030","1000.0","1987",,"98092",47.2953,-122.097,"2600","182509",0.41877098440774
"3574800860",10/7/2014,440000,"3",1.75,"2350","7641",1,false,NONE,Average,7 Average,"1510","840.0","1978",0,"98034",47.7307,-122.219,"2190","7500",0.448279810002875
"5652600069",9/17/2014,440000,"3",1.5,"1690","6010",1,false,NONE,Average,7 Average,"1230","460.0","1946",0,"98115",47.6955,-122.291,"1690","5418",0.863714804660168
"4083302625",3/24/2015,738000,"3",1,"1280","3900",1,false,NONE,Good,7 Average,"1280","0.0","1921",0,"98103",47.6545,-122.336,"2020","4560",0.390886038509339
"114100791",4/3/2015,250000,"3",1.5,"1170","9848",1,false,NONE,Average,7 Average,"1170","0.0","1963",0,"98028",47.7612,-122.234,"2220","5542",0.146864483236132
"9432900070",9/2/2014,338150,"4",2.25,"2700","8580",2,false,NONE,Average,8 Good,"2700","0.0","1992",,"98022",47.2087,-122.009,"2420","8580",0.634645287303509
"7214820400",9/2/2014,425000,"3",2.25,"1800","7371",1,false,NONE,Average,7 Average,"1280","520.0","1979",0,"98072",47.7584,-122.145,"1960","7675",0.259735859988396
"2725069157",6/13/2014,883000,"4",2.5,"3670","54450",2,false,NONE,Average,10 Very Good,"3670","0.0","1999",0,"98074",47.6211,-122.016,"2900","49658",0.204756957173196
"1025079074",12/2/2014,510000,"3",2,"2350","266151",1.5,false,NONE,Average,7 Average,"2350","0.0","1983",0,"98014",47.6609,-121.892,"2270","222156",0.52249047027365
"724069070",9/13/2014,950000,"4",1.75,"3100","21303",1,false,FAIR,Good,9 Better,"3100","0.0","1962",0,"98075",47.5847,-122.081,"3480","9697",0.196770131545837
"2206700070",10/13/2014,435000,"3",1,"1120","9656",1,,NONE,Very Good,7 Average,"1120","0.0","1955",,"98006",47.567,-122.139,"1720","9908",0.936158675284409
"8564500240",5/27/2014,415000,"5",1.5,"1900","10226",1,false,NONE,Average,7 Average,"1130","770.0","1961",0,"98034",47.7226,-122.227,"1690","10227",0.390927235929448
"7579200765",10/6/2014,439000,"2",2.5,"1350","944",2,false,NONE,Average,9 Better,"870","480.0","2004",0,"98116",47.5591,-122.385,"1440","1350",0.748767888274695
"7893205525",5/27/2014,295832,"5",1,"1410","6400",1,false,NONE,Very Good,7 Average,"960","450.0","1955",0,"98198",47.4207,-122.334,"1400","6500",0.18570724092641
"9320700400",10/31/2014,285000,"3",1.75,"1560","9514",1,false,NONE,Good,7 Average,"1560","0.0","1967",0,"98031",47.4088,-122.21,"1550","9600",0.365143763080032
"3226049045",4/30/2015,350000,"3",1.5,"1090","5003",1,,NONE,Average,7 Average,"1090","0.0","1962",,"98125",47.703,-122.321,"1540","5279",0.242238554616621
"9828701741",10/21/2014,489000,"2",2.75,"1465","972",2,false,NONE,Average,7 Average,"1050","415.0","2006",0,"98112",47.621,-122.298,"1480","1430",0.734602978618098
"7205510370",11/24/2014,304500,"3",2.25,"1790","6930",1,false,NONE,Average,7 Average,"1390","400.0","1974",0,"98003",47.3536,-122.317,"1810","7420",0.233386224076127
"8899000310",3/17/2015,288000,"3",1.5,"1300","7313",1,false,NONE,Good,7 Average,"1300","0.0","1968",0,"98055",47.4568,-122.21,"1770","8075",0.219791131588385
"6804600240",2/11/2015,417000,"3",1.75,"1920","9512",1,false,NONE,Average,8 Good,"1440","480.0","1980",0,"98011",47.7606,-122.167,"1820","9512",0.341015180717512
"2902201126",4/1/2015,615000,"3",3,"1420","991",2,false,NONE,Average,8 Good,"1040","380.0","2005",0,"98102",47.6408,-122.327,"1500","1301",0.117950024871412
"5536500200",9/18/2014,730000,"5",3.5,"3760","4857",2,false,GOOD,Average,9 Better,"2820","940.0","2004",0,"98072",47.7398,-122.167,"3000","5693",0.213317879882033
"3530490160",8/21/2014,178500,"2",1,"930","3447",1,false,NONE,Good,8 Good,"930","0.0","1978",0,"98198",47.3822,-122.318,"1160","3447",0.388963758426532
"2008000550",8/15/2014,300000,"4",2,"1580","9600",1,false,NONE,Very Good,7 Average,"1050","530.0","1965",0,"98198",47.4091,-122.313,"1710","9600",0.80567486581512
"2045400075",6/23/2014,415000,"4",2.5,"2170","8518",1,false,GOOD,Average,7 Average,"1350","820.0","1955",,"98178",47.5073,-122.234,"1880","7680",0.0687526308031564
"616000200",8/22/2014,452500,"3",1.75,"2040","15695",1,false,NONE,Good,8 Good,"2040",?,"1959",0,"98166",47.4155,-122.339,"2280","14400",0.261085855415126
"7852160310",8/14/2014,1010000,"4",2.75,"3430","15877",1,false,EXCELLENT,Average,11 Excellent,"3430","0.0","2005",0,"98065",47.5364,-121.856,"4080","14577",0.295473368260079
"8079100640",12/1/2014,653000,"4",2.5,"2160","7000",2,,NONE,Good,9 Better,"2160","0.0","1989",0,"98029",47.5659,-122.013,"2300","7440",0.301780699705261
"6662000070",5/14/2014,715000,"4",2.25,"2060","5649",1,false,NONE,Very Good,8 Good,"1360","700.0","1941",0,"98199",47.6496,-122.407,"2060","5626",0.494869669278898
"1928300640",8/28/2014,541000,"3",1.75,"1410","4080",1.5,false,NONE,Good,7 Average,"1410","0.0","1927",0,"98105",47.6695,-122.32,"1820","4080",0.827084317435086
"7888100240",12/9/2014,245000,"4",1.5,"1850","7547",1.5,false,NONE,Good,7 Average,"1850","0.0","1960",0,"98198",47.3714,-122.309,"1730","7577",0.271376721262139
"3034200516",2/17/2015,547000,"2",1,"1370","10038",1.5,false,NONE,Good,7 Average,"1370","0.0","1922",0,"98133",47.719,-122.339,"1610","8822",0.148715174743948
"7504000510",4/2/2015,750000,"5",2.75,"3330","12408",1,false,NONE,Average,10 Very Good,"1740","1590.0","1976",,"98074",47.6318,-122.058,"2780","12000",0.129941631940022
"9141100070",1/26/2015,575000,"5",2.5,"1970","12375",1,false,NONE,Average,8 Good,"1570","400.0","1959",0,"98133",47.7412,-122.354,"1970","8941",0.366523494397137
"921059200",8/13/2014,216000,"3",1.75,"1310","8670",1,false,NONE,Good,6 Low Average,"1310","0.0","1984",,"98092",47.3156,-122.186,"2622","7191",1.0447405425228
"3645100240",9/22/2014,443000,"3",1.75,"1640","4579",1,false,NONE,Good,6 Low Average,"1640","0.0","1916",0,"98133",47.7061,-122.352,"1580","5040",0.71611200003821
"4123800260",11/3/2014,257700,"4",2.25,"1600","6202",2,false,NONE,Good,7 Average,"1600","0.0","1986",0,"98038",47.3784,-122.046,"1530","6298",0.0600871660106359
"7334401000",4/14/2015,278000,"3",1,"1230","9440",1,false,NONE,Average,7 Average,"1230","0.0","1978",0,"98045",47.4657,-121.747,"1230","10296",0.22583407586402
"2111010890",11/5/2014,300000,"3",2.5,"2240","3691",2,false,NONE,Average,7 Average,"2240","0.0","2003",,"98092",47.3364,-122.169,"2619","3691",0.43193059349083
"4137070830",2/13/2015,269100,"3",2.5,"2190","7904",2,false,NONE,Average,8 Good,"2190","0.0","1995",0,"98092",47.2617,-122.21,"2190","7669",0.616917489351293
"7283900036",8/18/2014,402500,"3",1,"990","10752",1.5,false,NONE,Good,7 Average,"990","0.0","1929",,"98133",47.7648,-122.35,"1820","7600",0.446397426378756
"345700340",6/10/2014,306888,"2",1.5,"1010","7719",2,false,NONE,Average,7 Average,"1010","0.0","1981",0,"98056",47.5128,-122.189,"1210","7719",0.706709107156282
"4178300070",12/26/2014,795000,"4",2.5,"2920","14210",2,false,NONE,Good,10 Very Good,"2920","0.0","1978",0,"98007",47.6196,-122.15,"2840","13702",0.302837829585553
"3342103228",8/4/2014,525000,"4",2.5,"2310","5573",2,false,NONE,Good,9 Better,"2310","0.0","2003",0,"98056",47.5197,-122.2,"2310","6189",0.496510881882614
"5451300105",7/20/2014,1050000,"3",2.5,"3470","12076",2,,GOOD,Average,10 Very Good,"2560","910.0","1988",0,"98040",47.5319,-122.238,"3590","17677",0.0840114885630783
"5249803645",8/29/2014,452000,"2",1,"1220","6000",1,,NONE,Average,6 Low Average,"880","340.0","1938",0,"98118",47.5647,-122.27,"1220","6840",0.0868487712772777
"7326200030",4/13/2015,350000,"3",2.25,"1550","5401",2,false,NONE,Average,7 Average,"1550","0.0","2000",0,"98019",47.737,-121.967,"1740","4485",0.291562788535928
"7227502075",4/9/2015,410000,"4",2.5,"2070","6180",2,false,NONE,Average,8 Good,"2070","0.0","2007",0,"98056",47.4915,-122.183,"1250","6018",0.397156719855885
"7011200160",11/13/2014,595000,"3",1.75,"2060","3600",1.5,false,NONE,Average,7 Average,"1180","880.0","1905",1985,"98119",47.6389,-122.371,"1730","2475",0.557417482631325
"7202340390",4/7/2015,499000,"3",2.5,"1690","4851",2,false,NONE,Average,7 Average,"1690","0.0","2004",0,"98053",47.6795,-122.034,"2330","4851",0.0381323226493747
"5412100240",10/22/2014,340000,"4",2.5,"2550","7555",2,false,NONE,Average,8 Good,"2550","0.0","2001",0,"98001",47.2614,-122.29,"2550","6800",0.0591129424740657
"1245000685",6/25/2014,1070000,"5",3.25,"3370","7947",2,false,NONE,Average,10 Very Good,"3370","0.0","2001",0,"98033",47.6906,-122.202,"2040","7900",0.415616806733595
"3222059187",5/28/2014,460000,"4",3,"2230","52983",2,,NONE,Average,8 Good,"2230","0.0","1991",0,"98030",47.3577,-122.195,"2060","8755",0.0385139147539766
"1822500270",8/19/2014,345000,"4",2.5,"2382","5899",2,false,NONE,Average,8 Good,"2382","0.0","2011",0,"98003",47.2793,-122.295,"2382","5897",0.238528357261126
"2310010270",2/18/2015,280500,"3",2.25,"1620","7566",2,false,NONE,Average,7 Average,"1620","0.0","1990",0,"98038",47.3566,-122.039,"1470","7566",0.199372977338311
"9547204930",2/25/2015,704000,"3",1,"1140","6120",1.5,false,NONE,Average,7 Average,"1140","0.0","1926",0,"98115",47.6822,-122.309,"1800","4080",0.150048976433681
"8137500400",10/7/2014,545000,"3",2.5,"2140","40173",2,false,NONE,Good,8 Good,"2140","0.0","1990",0,"98027",47.4786,-122.066,"2380","43016",0.277405515329796
"3343901242",8/7/2014,335000,"3",1.5,"1900","7584",1,false,NONE,Very Good,7 Average,"1900","0.0","1962",0,"98056",47.5091,-122.19,"1410","7584",0.597840405864091
"486000510",5/23/2014,1330000,"4",3,"3370","7920",1,false,GOOD,Average,10 Very Good,"1860",?,"1988",0,"98117",47.6773,-122.403,"2730","7380",0.204357640998592
"537000075",8/11/2014,420000,"3",2.75,"2300","8000",1,false,NONE,Average,7 Average,"1430","870.0","1965",0,"98003",47.3293,-122.306,"2070","10200",0.0237830152836699
"3544400045",2/20/2015,705000,"4",2,"2040","5050",1,false,NONE,Very Good,7 Average,"1160","880.0","1937",0,"98115",47.6885,-122.324,"2040","5050",0.3522408546042
"9211520400",11/4/2014,274900,"4",1.75,"1840","10528",1,false,NONE,Average,7 Average,"1210","630.0","1990",0,"98023",47.2987,-122.385,"1620","9331",0.201052825591177
"2738600140",5/2/2014,499950,"4",2.5,"2860","3345",2,false,NONE,Average,8 Good,"2190","670.0","2004",0,"98072",47.7735,-122.158,"2860","3596",0.414036712992127
"3073500111",3/18/2015,415250,"3",1.5,"1400","7550",1,,NONE,Good,7 Average,"1400","0.0","1953",,"98133",47.7566,-122.337,"1730","7562",0.139925039583255
"7889000160",3/17/2015,222000,"3",1,"990","7520",1,false,NONE,Good,7 Average,"990","0.0","1958",0,"98002",47.285,-122.207,"990","7440",0.701107767160552
"1422059129",8/14/2014,375000,"3",2,"3120","42247",1,false,NONE,Good,7 Average,"2150","970.0","1980",0,"98042",47.3925,-122.137,"2100","43416",0.110702737542366
"9430000070",4/30/2015,300000,"3",2.5,"1640","5707",2,false,NONE,Average,7 Average,"1640","0.0","1995",,"98031",47.4016,-122.209,"1850","5827",0.462894113300325
"2518400046",11/18/2014,456700,"3",1.75,"2820","8879",1,false,NONE,Very Good,7 Average,"1540","1280.0","1920",1957,"98146",47.5094,-122.376,"1640","7850",0.709418586713813
"1315300070",3/19/2015,925500,"3",2.75,"1970","5200",1.5,false,GOOD,Average,8 Good,"1970","0.0","1915",2002,"98136",47.5374,-122.388,"2140","5200",0.37890194576253
"1081330030",7/23/2014,375000,"5",2.5,"2840","15598",1,false,NONE,Good,8 Good,"1470","1370.0","1975",0,"98059",47.4693,-122.117,"2570","14930",0.267421505085729
"4397010140",10/14/2014,420000,"3",2.5,"2370","15375",2,false,AVERAGE,Average,9 Better,"2370","0.0","1993",0,"98042",47.3803,-122.147,"2450","9800",0.0924096128031831
"8564700240",10/17/2014,575000,"3",2.5,"2610","7301",2,false,NONE,Average,8 Good,"2610","0.0","2004",0,"98072",47.7614,-122.139,"2460","7181",0.397058592679643
"597000566",4/28/2015,335000,"3",2,"1340","1951",1,false,NONE,Average,6 Low Average,"670","670.0","1915",0,"98144",47.5763,-122.309,"1520","2248",0.463587930112865
"9828202030",2/18/2015,428000,"4",2,"1300","7200",1,false,NONE,Average,7 Average,"1300","0.0","1958",0,"98122",47.6169,-122.294,"1540","6600",0.667623447591023
"7214711260",10/1/2014,655000,"4",2.5,"3340","34238",1,false,NONE,Good,8 Good,"2060","1280.0","1977",0,"98077",47.7654,-122.076,"2400","36590",0.529287007090746
"5569620550",6/27/2014,738000,"3",3,"2630","4896",2,false,NONE,Average,9 Better,"2630","0.0","2006",0,"98052",47.6932,-122.133,"2880","4972",0.606086249010579
"6145601890",8/19/2014,415000,"5",1.75,"1960","3748",1,false,NONE,Average,7 Average,"980","980.0","1965",0,"98133",47.7027,-122.349,"1410","3844",0.957273722198311
"9269200831",8/25/2014,392000,"3",1,"1090","6125",1,false,,Good,6 Low Average,"790","300.0","1945",0,"98126",47.5343,-122.37,"1050","6125",0.334842263430625
"6021502470",11/6/2014,555000,"2",1,"1550","4600",1,,NONE,Good,7 Average,"1050","500.0","1941",0,"98117",47.686,-122.384,"1550","4600",1.16082341362233
"646910560",3/6/2015,260000,"3",2.5,"1770","2677",2,,NONE,Average,7 Average,"1770","0.0","2005",0,"98055",47.4339,-122.194,"1550","1798",0.378663576727312
"2475900565",3/9/2015,392500,"3",1,"1390","10500",1.5,false,NONE,Average,6 Low Average,"1390","0.0","1940",0,"98024",47.567,-121.893,"1350","9800",0.437362648472267
"4139430810",8/1/2014,912000,"3",2.5,"2979","17313",2,false,AVERAGE,Average,11 Excellent,"2979","0.0","1993",0,"98006",47.5503,-122.118,"3890","14797",0.527027899628227
"2586800140",11/18/2014,135000,"2",1,"830","7609",1,false,NONE,Average,6 Low Average,"830",?,"1943",0,"98146",47.5057,-122.348,"1170","7609",0.133797367411775
"226059121",8/13/2014,500000,"3",2.75,"1560","77536",1,false,NONE,Average,7 Average,"1400","160.0","1978",0,"98072",47.7695,-122.126,"2210","41449",0.353319357662644
"7696610270",12/29/2014,238000,"3",1.5,"1360","7488",1,false,NONE,Good,7 Average,"1050","310.0","1975",0,"98001",47.3314,-122.275,"1580","7508",0.0757536860435469
"4279900140",10/1/2014,251000,"4",2,"1650","5974",1,false,NONE,Very Good,7 Average,"860","790.0","1972",0,"98178",47.5008,-122.257,"1940","6001",0.896239872246743
"5422560810",7/14/2014,406500,"2",1.75,"1510","5319",2,false,NONE,Good,8 Good,"1510","0.0","1978",0,"98052",47.6647,-122.13,"1740","6160",0.230091646785255
"1657300270",3/12/2015,433495,"4",2.25,"3010","10925",2,false,NONE,Good,9 Better,"3010","0.0","1988",0,"98092",47.3326,-122.201,"2690","10925",0.281069419063405
"8648210140",12/24/2014,265000,"3",2.25,"1510","6071",1,false,NONE,Good,7 Average,"1150","360.0","1985",0,"98042",47.3619,-122.077,"1510","7271",0.298221400823855
"3034200247",2/6/2015,360000,"3",1.75,"1950","7260",1,false,NONE,Average,8 Good,"1520","430.0","1957",0,"98133",47.7187,-122.33,"1950","7548",0.0914590246990388
"2204500550",7/17/2014,425000,"4",1,"1800","12485",1,,NONE,Very Good,7 Average,"950","850.0","1955",0,"98006",47.5729,-122.147,"1290","9840",0.458259017660181
"7390400069",3/27/2015,450000,"2",2.75,"2810","11205",1,false,NONE,Average,7 Average,"1510","1300.0","1968",0,"98178",47.4869,-122.243,"2520","13000",0.403900287050632
"1077100070",3/16/2015,449900,"3",1.75,"1760","8266",1,false,NONE,Very Good,7 Average,"1760","0.0","1954",0,"98133",47.7708,-122.339,"1400","8519",0.165859055807495
"423059360",10/17/2014,345000,"4",2.5,"2040","5875",2,false,NONE,Average,8 Good,"2040","0.0","2004",,"98056",47.5051,-122.17,"2230","5459",0.147243395904358
"3316500200",10/9/2014,612500,"4",2,"1690","35346",1,false,NONE,Average,7 Average,"1690","0.0","1967",0,"98008",47.6149,-122.124,"2050","37846",0.489554967136989
"1328300990",8/5/2014,317000,"3",1.75,"1530","7650",1,false,NONE,Good,8 Good,"1530","0.0","1977",0,"98058",47.4435,-122.128,"1850","6804",0.340821889066928
"4443800505",5/7/2015,585000,"3",1.5,"1810","3880",1.5,false,NONE,Good,8 Good,"1310","500.0","1929",0,"98117",47.6835,-122.392,"1400","3880",0.535712220942698
"7327500200",6/18/2014,455000,"3",1.75,"1180","14292",1,false,NONE,Average,7 Average,"1180","0.0","1981",0,"98045",47.4818,-121.733,"1480","14400",0.835900128660145
"4054510310",12/1/2014,1040000,"4",4,"4090","51908",2,false,NONE,Average,11 Excellent,"4090","0.0","1991",0,"98077",47.7226,-122.039,"4290","41655",0.0414772506360794
"7525100060",8/20/2014,497000,"4",2.25,"2250","3463",2,,NONE,Good,8 Good,"2250","0.0","1968",,"98052",47.6324,-122.106,"1850","2811",0.552123090136228
"3065600270",4/22/2015,226750,"3",1.75,"1070","6315",1,,NONE,Average,7 Average,"1070","0.0","1992",0,"98023",47.2803,-122.356,"1520","5707",0.758294663406162
"2881700273",8/19/2014,385000,"4",2,"1820","7102",1,,NONE,Average,7 Average,"1220","600.0","1950",0,"98155",47.7447,-122.324,"1650","8184",0.483914718694891
"7889600685",12/11/2014,205000,"3",0.75,"1080","5025",1,false,NONE,Average,5 Fair,"1080","0.0","1948",0,"98146",47.4936,-122.335,"1370","6000",0.192413014207007
"1137500070",9/29/2014,745000,"4",2.5,"2760","13093",2,false,NONE,Good,9 Better,"2760","0.0","1989",0,"98075",47.5845,-122.06,"2810","13545",0.0611158084706328
"5104530810",6/20/2014,371000,"4",2.5,"2550","4770",2,false,NONE,Average,8 Good,"2550","0.0","2005",0,"98038",47.3526,-122,"2380","4590",0.371845913571775
"3905060070",8/29/2014,545000,"4",2.5,"2080","8504",2,false,NONE,Average,8 Good,"2080","0.0","1991",,"98029",47.5703,-121.998,"2000","6773",0.132134983126669
"6450302545",5/8/2015,443000,"3",1,"1280","5460",1.5,false,NONE,Good,7 Average,"1280","0.0","1931",0,"98133",47.7321,-122.334,"1390","5500",0.471937078682006
"7972602435",3/18/2015,287000,"2",1,"950","6350",1,false,NONE,Average,7 Average,"950","0.0","1951",0,"98106",47.528,-122.352,"1080","7620",0.383320198495754
"5423500240",6/24/2014,194000,"3",1,"1050","7577",1,false,NONE,Average,7 Average,"1050","0.0","1983",0,"98023",47.2891,-122.357,"1430","7245",0.89172532512489
"8074200160",6/29/2014,265000,"3",1,"1800","7650",1,false,NONE,Very Good,7 Average,"1800","0.0","1957",0,"98056",47.4922,-122.178,"1230","7650",0.343819270832956
"3317500070",4/8/2015,1140000,"4",2.75,"3840","10004",1,false,AVERAGE,Good,9 Better,"2110","1730.0","1963",0,"98040",47.5606,-122.225,"3500","12118",0.274717486516851
